Date;Pluie_Liq;ETR;Humid_sol;Drain;Q_Obs
1984-06-21;0.0;2.0;0.572;0.1;181.37572
1984-06-22;0.0;3.9;0.566;0.1;181.36858
1984-06-23;0.0;1.1;0.559;0.1;181.36142
1984-06-24;0.0;2.4;0.557;0.1;181.35428
1984-06-25;0.0;1.6;0.551;0.1;181.34714
1984-06-26;0.0;3.1;0.538;0.1;181.34
1984-06-27;0.0;3.9;0.52;0.1;181.33286
1984-06-28;0.0;3.5;0.511;0.1;181.32571
1984-06-29;0.0;2.2;0.506;0.1;181.31857
1984-06-30;0.0;1.8;0.497;0.1;181.31142
1984-07-01;0.0;3.3;0.494;0.1;181.30428
1984-07-02;0.0;3.3;0.517;0.1;181.29713
1984-07-03;0.0;2.9;0.514;0.1;181.29
1984-07-04;0.0;2.4;0.503;0.1;181.28
1984-07-05;0.0;2.4;0.491;0.1;181.26999
1984-07-06;0.0;2.7;0.479;0.1;181.26
1984-07-07;0.0;4.4;0.46;0.0;181.25
1984-07-08;0.0;3.9;0.44;0.0;181.24
1984-07-09;0.0;3.5;0.422;0.0;181.23
1984-07-10;0.0;2.5;0.409;0.0;181.22
1984-07-11;0.0;1.6;0.4;0.0;181.21857
1984-07-12;0.0;2.3;0.391;0.0;181.21715
1984-07-13;0.0;1.4;0.383;0.0;181.21571
1984-07-14;0.0;2.6;0.377;0.0;181.2143
1984-07-15;0.0;1.6;0.404;0.0;181.21286
1984-07-16;0.0;2.8;0.394;0.0;181.21144
1984-07-17;0.0;2.1;0.383;0.0;181.21
1984-07-18;0.0;2.6;0.371;0.0;181.19714
1984-07-19;0.0;1.8;0.361;0.0;181.1843
1984-07-20;0.0;2.3;0.351;0.0;181.17143
1984-07-21;0.0;2.2;0.341;0.0;181.15857
1984-07-22;0.0;1.8;0.332;0.0;181.1457
1984-07-23;0.0;2.2;0.322;0.0;181.13286
1984-07-24;0.0;1.2;0.322;0.0;181.12
1984-07-25;0.0;2.6;0.323;0.0;181.12
1984-07-26;0.0;1.6;0.325;0.0;181.12
1984-07-27;0.0;2.0;0.317;0.0;181.12
1984-07-28;0.0;0.3;0.318;0.0;181.12
1984-07-29;0.0;3.0;0.308;0.0;181.12
1984-07-30;0.0;3.1;0.294;0.0;181.12
1984-07-31;0.0;2.9;0.286;0.0;181.12
1984-08-01;0.0;2.5;0.302;0.0;181.12
1984-08-02;0.0;3.3;0.288;0.0;181.12
1984-08-03;0.0;2.9;0.276;0.0;181.12
1984-08-04;0.0;2.4;0.286;0.0;181.12
1984-08-05;0.0;2.7;0.292;0.0;181.12
1984-08-06;0.0;2.1;0.282;0.0;181.12
1984-08-07;0.0;2.1;0.277;0.0;181.12
1984-08-08;0.0;0.9;0.393;0.3;181.16571
1984-08-09;0.0;1.3;0.482;0.2;181.21143
1984-08-10;0.0;1.0;0.484;0.1;181.25714
1984-08-11;0.0;0.9;0.492;0.1;181.30286
1984-08-12;0.0;1.3;0.488;0.0;181.34857
1984-08-13;0.0;2.0;0.479;0.0;181.39429
1984-08-14;0.0;3.5;0.464;0.0;181.44
1984-08-15;0.0;3.4;0.448;0.0;181.41858
1984-08-16;0.0;3.1;0.437;0.0;181.39714
1984-08-17;0.0;3.3;0.422;0.0;181.37572
1984-08-18;0.0;3.9;0.404;0.0;181.35428
1984-08-19;0.0;3.1;0.388;0.0;181.33286
1984-08-20;0.0;3.6;0.372;0.0;181.31142
1984-08-21;0.0;3.1;0.356;0.0;181.29
1984-08-22;0.0;1.8;0.346;0.0;181.28285
1984-08-23;0.0;2.0;0.336;0.0;181.27571
1984-08-24;0.0;1.4;0.331;0.0;181.26857
1984-08-25;0.0;0.9;0.335;0.0;181.26143
1984-08-26;0.0;0.5;0.353;0.0;181.25429
1984-08-27;0.0;1.6;0.352;0.0;181.24715
1984-08-28;0.0;3.1;0.339;0.0;181.24
1984-08-29;0.0;2.7;0.326;0.0;181.23572
1984-08-30;0.0;0.6;0.32;0.0;181.23143
1984-08-31;0.0;2.2;0.312;0.0;181.22714
1984-09-01;0.0;2.0;0.302;0.0;181.22287
1984-09-02;0.0;2.0;0.292;0.0;181.21858
1984-09-03;0.0;1.0;0.286;0.0;181.2143
1984-09-04;0.0;1.3;0.288;0.0;181.21
1984-09-05;0.0;0.5;0.314;0.0;181.21571
1984-09-06;0.0;0.3;0.329;0.0;181.22144
1984-09-07;0.0;0.4;0.333;0.0;181.22714
1984-09-08;0.0;1.1;0.336;0.0;181.23286
1984-09-09;0.0;1.2;0.35;0.0;181.23857
1984-09-10;0.0;2.3;0.401;0.0;181.2443
1984-09-11;0.0;2.3;0.393;0.0;181.25
1984-09-12;0.0;0.9;0.387;0.0;181.25714
1984-09-13;0.0;2.1;0.379;0.0;181.26428
1984-09-14;0.0;0.9;0.377;0.0;181.27142
1984-09-15;0.0;1.8;0.388;0.0;181.27858
1984-09-16;0.0;0.6;0.418;0.0;181.28572
1984-09-17;0.0;0.6;0.426;0.0;181.29286
1984-09-18;0.0;1.0;0.45;0.1;181.3
1984-09-19;0.0;1.3;0.465;0.1;181.31572
1984-09-20;0.0;2.0;0.457;0.0;181.33144
1984-09-21;0.0;1.2;0.45;0.0;181.34715
1984-09-22;0.0;0.6;0.459;0.0;181.36285
1984-09-23;0.0;1.3;0.508;0.1;181.37857
1984-09-24;0.0;1.2;0.535;0.2;181.39429
1984-09-25;0.0;0.8;0.551;0.1;181.41
1984-09-26;0.0;0.8;0.552;0.1;181.41286
1984-09-27;0.0;0.9;0.558;0.1;181.41571
1984-09-28;0.0;0.5;0.556;0.1;181.41856
1984-09-29;0.0;1.7;0.549;0.1;181.42143
1984-09-30;0.0;1.5;0.542;0.0;181.42429
1984-10-01;0.0;0.6;0.548;0.0;181.42714
1984-10-02;0.0;1.6;0.567;0.1;181.43
1984-10-03;0.0;0.9;0.589;0.1;181.44571
1984-10-04;0.0;0.5;0.609;0.1;181.46143
1984-10-05;0.0;0.7;0.634;0.2;181.47714
1984-10-06;0.0;0.2;0.639;0.1;181.49284
1984-10-07;0.0;1.2;0.64;0.1;181.50856
1984-10-08;0.0;0.6;0.638;0.1;181.52428
1984-10-09;0.0;1.1;0.636;0.1;181.54
1984-10-10;0.0;1.1;0.631;0.1;181.53285
1984-10-11;0.0;0.5;0.628;0.1;181.52571
1984-10-12;0.0;1.3;0.622;0.1;181.51857
1984-10-13;0.0;1.1;0.616;0.1;181.51143
1984-10-14;0.0;1.0;0.611;0.1;181.50429
1984-10-15;0.0;0.8;0.606;0.1;181.49715
1984-10-16;0.0;0.9;0.602;0.1;181.49
1984-10-17;0.0;1.8;0.594;0.1;181.48143
1984-10-18;0.0;1.4;0.587;0.1;181.47285
1984-10-19;0.0;0.9;0.585;0.1;181.46428
1984-10-20;0.0;1.9;0.585;0.1;181.45572
1984-10-21;0.0;0.4;0.584;0.1;181.44714
1984-10-22;0.0;0.6;0.581;0.1;181.43857
1984-10-23;0.0;0.5;0.579;0.1;181.43
1984-10-24;0.0;0.7;0.576;0.1;181.4257
1984-10-25;0.0;0.5;0.575;0.1;181.42142
1984-10-26;0.0;0.5;0.593;0.1;181.41713
1984-10-27;0.0;0.7;0.592;0.1;181.41286
1984-10-28;0.0;0.7;0.588;0.1;181.40857
1984-10-29;0.0;0.6;0.585;0.1;181.40428
1984-10-30;0.0;0.9;0.581;0.1;181.4
1984-10-31;0.0;1.2;0.575;0.1;181.4
1984-11-01;0.0;0.7;0.571;0.1;181.4
1984-11-02;0.0;0.5;0.568;0.1;181.4
1984-11-03;0.0;0.0;0.567;0.1;181.4
1984-11-04;0.0;0.4;0.567;0.1;181.4
1984-11-05;0.0;0.2;0.566;0.1;181.4
1984-11-06;0.0;0.1;0.565;0.1;181.4
1984-11-07;0.0;0.2;0.565;0.1;181.3957
1984-11-08;0.0;0.2;0.565;0.1;181.39142
1984-11-09;0.0;0.2;0.564;0.1;181.38713
1984-11-10;0.0;0.2;0.563;0.1;181.38286
1984-11-11;0.0;0.3;0.561;0.1;181.37857
1984-11-12;0.0;0.3;0.559;0.1;181.37428
1984-11-13;0.0;0.2;0.558;0.1;181.37
1984-11-14;0.0;0.2;0.557;0.1;181.37143
1984-11-15;0.0;0.1;0.557;0.1;181.37285
1984-11-16;0.0;0.3;0.566;0.1;181.37428
1984-11-17;0.0;0.2;0.569;0.1;181.37572
1984-11-18;0.0;0.4;0.571;0.1;181.37715
1984-11-19;0.0;0.1;0.571;0.1;181.37857
1984-11-20;0.0;0.1;0.581;0.1;181.38
1984-11-21;0.0;0.2;0.582;0.1;181.41714
1984-11-22;0.0;2.1;0.63;0.1;181.45428
1984-11-23;0.0;3.3;0.67;0.1;181.49142
1984-11-24;0.0;1.4;0.686;0.1;181.52858
1984-11-25;0.0;0.2;0.687;0.1;181.56572
1984-11-26;0.0;0.4;0.723;0.2;181.60286
1984-11-27;0.0;0.7;0.728;0.2;181.64
1984-11-28;0.0;0.6;0.724;0.1;181.62857
1984-11-29;0.0;0.7;0.72;0.1;181.61714
1984-11-30;0.0;0.6;0.717;0.1;181.60571
1984-12-01;0.0;0.2;0.715;0.1;181.59428
1984-12-02;0.1;0.1;0.719;0.1;181.58286
1984-12-03;0.0;0.3;0.72;0.1;181.57143
1984-12-04;0.0;0.3;0.718;0.2;181.56
1984-12-05;0.0;0.4;0.716;0.2;181.54857
1984-12-06;0.0;0.3;0.714;0.2;181.53714
1984-12-07;0.0;0.2;0.712;0.2;181.52571
1984-12-08;0.0;0.6;0.709;0.2;181.51428
1984-12-09;0.0;0.1;0.707;0.2;181.50285
1984-12-10;0.0;0.3;0.706;0.2;181.49142
1984-12-11;0.0;0.3;0.704;0.2;181.48
1984-12-12;0.0;0.1;0.703;0.2;181.49286
1984-12-13;0.0;0.2;0.704;0.2;181.5057
1984-12-14;0.0;0.4;0.712;0.2;181.51857
1984-12-15;0.0;0.1;0.711;0.2;181.53143
1984-12-16;0.0;0.3;0.74;0.2;181.5443
1984-12-17;0.0;0.2;0.761;0.2;181.55714
1984-12-18;0.0;0.2;0.78;0.3;181.57
1984-12-19;0.0;0.5;0.79;0.2;181.56715
1984-12-20;0.0;0.5;0.788;0.2;181.56429
1984-12-21;0.0;0.4;0.79;0.3;181.56143
1984-12-22;0.0;0.3;0.788;0.3;181.55858
1984-12-23;0.0;0.1;0.786;0.3;181.55573
1984-12-24;0.0;0.1;0.786;0.3;181.55286
1984-12-25;0.0;0.1;0.79;0.3;181.55
1984-12-26;1.4;0.1;0.791;0.3;181.54286
1984-12-27;1.1;0.2;0.802;0.3;181.53572
1984-12-28;0.1;0.1;0.804;0.3;181.52858
1984-12-29;0.0;0.2;0.802;0.3;181.52142
1984-12-30;0.0;0.2;0.8;0.3;181.51428
1984-12-31;0.1;0.2;0.798;0.3;181.50714
1985-01-01;1.0;0.2;0.797;0.3;181.5
1985-01-02;1.9;0.2;0.799;0.3;181.49142
1985-01-03;0.6;0.0;0.798;0.3;181.48286
1985-01-04;2.5;0.0;0.797;0.3;181.47429
1985-01-05;0.1;0.0;0.795;0.3;181.46571
1985-01-06;0.2;0.0;0.794;0.3;181.45714
1985-01-07;0.6;0.0;0.793;0.3;181.44858
1985-01-08;0.0;0.0;0.791;0.3;181.44
1985-01-09;0.0;0.0;0.79;0.3;181.43428
1985-01-10;0.0;0.0;0.789;0.3;181.42857
1985-01-11;0.0;0.0;0.788;0.2;181.42285
1985-01-12;2.2;0.1;0.787;0.2;181.41714
1985-01-13;0.1;-0.1;0.785;0.2;181.41142
1985-01-14;0.1;0.0;0.784;0.2;181.40572
1985-01-15;0.0;0.1;0.783;0.2;181.4
1985-01-16;0.0;0.1;0.782;0.2;181.39856
1985-01-17;0.0;0.1;0.781;0.2;181.39714
1985-01-18;1.3;0.1;0.78;0.2;181.3957
1985-01-19;0.0;0.0;0.779;0.2;181.39429
1985-01-20;0.0;-0.1;0.779;0.2;181.39285
1985-01-21;0.0;-0.1;0.788;0.2;181.39143
1985-01-22;0.0;-0.3;0.829;0.2;181.39
1985-01-23;5.5;0.1;0.872;0.4;181.44571
1985-01-24;0.0;0.4;0.891;0.3;181.50143
1985-01-25;0.0;0.4;0.889;0.3;181.55714
1985-01-26;0.0;0.0;0.903;0.4;181.61285
1985-01-27;0.0;0.4;0.905;0.4;181.66856
1985-01-28;0.0;0.0;0.903;0.4;181.72429
1985-01-29;0.0;0.2;0.903;0.4;181.78
1985-01-30;0.0;0.1;0.901;0.4;181.77429
1985-01-31;0.0;0.7;0.9;0.5;181.76857
1985-02-01;0.0;0.8;0.9;0.5;181.76286
1985-02-02;0.0;0.5;0.906;0.5;181.75714
1985-02-03;0.0;0.6;0.903;0.6;181.75143
1985-02-04;0.0;0.8;0.897;0.6;181.74571
1985-02-05;0.0;-0.1;0.893;0.6;181.74
1985-02-06;0.0;0.2;0.89;0.6;181.72572
1985-02-07;0.0;0.5;0.886;0.6;181.71143
1985-02-08;0.0;0.2;0.889;0.6;181.69714
1985-02-09;0.5;0.8;0.899;0.6;181.68286
1985-02-10;0.3;0.7;0.898;0.6;181.66858
1985-02-11;0.0;0.4;0.893;0.6;181.65428
1985-02-12;0.0;0.4;0.888;0.6;181.64
1985-02-13;3.8;0.0;0.885;0.6;181.62286
1985-02-14;3.2;0.1;0.883;0.6;181.60571
1985-02-15;0.0;0.0;0.881;0.6;181.58858
1985-02-16;0.0;0.0;0.878;0.5;181.57143
1985-02-17;0.0;0.0;0.876;0.5;181.55429
1985-02-18;0.0;0.0;0.873;0.5;181.53714
1985-02-19;0.0;0.0;0.871;0.5;181.52
1985-02-20;0.0;0.0;0.869;0.5;181.51572
1985-02-21;0.0;0.0;0.867;0.4;181.51143
1985-02-22;0.0;0.0;0.866;0.4;181.50714
1985-02-23;0.0;0.0;0.865;0.4;181.50287
1985-02-24;0.0;0.1;0.867;0.4;181.49858
1985-02-25;0.0;0.0;0.868;0.4;181.4943
1985-02-26;0.0;0.0;0.867;0.4;181.49
1985-02-27;0.0;0.0;0.865;0.4;181.49286
1985-02-28;0.0;0.0;0.864;0.3;181.49571
1985-03-01;0.0;0.0;0.871;0.3;181.49857
1985-03-02;0.0;-0.1;0.888;0.3;181.50143
1985-03-03;0.0;0.8;0.885;0.3;181.50429
1985-03-04;0.0;0.3;0.882;0.4;181.50714
1985-03-05;0.0;0.0;0.899;0.4;181.51
1985-03-06;0.0;0.2;0.905;0.4;181.5057
1985-03-07;0.0;0.3;0.902;0.4;181.50142
1985-03-08;0.0;1.0;0.896;0.5;181.49713
1985-03-09;0.0;0.5;0.891;0.5;181.49286
1985-03-10;0.0;1.5;0.883;0.5;181.48857
1985-03-11;0.0;0.4;0.88;0.5;181.48428
1985-03-12;0.0;0.8;0.873;0.6;181.48
1985-03-13;0.0;0.7;0.867;0.6;181.47285
1985-03-14;0.4;1.5;0.859;0.5;181.46571
1985-03-15;0.0;1.3;0.853;0.5;181.45857
1985-03-16;1.5;0.7;0.853;0.5;181.45142
1985-03-17;1.7;0.4;0.859;0.5;181.44427
1985-03-18;0.6;0.2;0.865;0.5;181.43713
1985-03-19;0.0;0.6;0.864;0.5;181.43
1985-03-20;0.0;1.4;0.856;0.5;181.43
1985-03-21;0.0;0.4;0.85;0.5;181.43
1985-03-22;0.0;1.6;0.843;0.5;181.43
1985-03-23;0.0;1.6;0.838;0.5;181.43
1985-03-24;0.0;1.6;0.838;0.5;181.43
1985-03-25;0.0;2.1;0.835;0.4;181.43
1985-03-26;0.0;1.0;0.84;0.4;181.43
1985-03-27;0.0;1.5;0.839;0.4;181.42714
1985-03-28;0.0;1.0;0.832;0.4;181.42429
1985-03-29;0.0;1.2;0.824;0.4;181.42143
1985-03-30;0.0;0.9;0.818;0.4;181.41856
1985-03-31;0.0;1.1;0.815;0.4;181.41571
1985-04-01;0.0;1.9;0.806;0.4;181.41286
1985-04-02;0.0;2.5;0.792;0.4;181.41
1985-04-03;0.0;2.1;0.78;0.4;181.41144
1985-04-04;0.0;1.7;0.77;0.4;181.41286
1985-04-05;0.0;0.1;0.765;0.3;181.41429
1985-04-06;0.0;2.1;0.767;0.3;181.41571
1985-04-07;0.0;2.5;0.771;0.3;181.41714
1985-04-08;0.0;1.4;0.786;0.3;181.41856
1985-04-09;0.0;0.5;0.808;0.3;181.42
1985-04-10;0.0;2.0;0.83;0.3;181.44
1985-04-11;0.0;3.8;0.83;0.3;181.45999
1985-04-12;0.0;2.2;0.831;0.3;181.48
1985-04-13;0.0;2.4;0.828;0.3;181.5
1985-04-14;0.0;1.4;0.855;0.3;181.52
1985-04-15;0.0;1.4;0.852;0.4;181.54
1985-04-16;0.0;0.4;0.85;0.4;181.56
1985-04-17;0.0;2.9;0.842;0.4;181.55142
1985-04-18;0.0;4.2;0.822;0.4;181.54286
1985-04-19;0.0;3.7;0.802;0.4;181.53429
1985-04-20;0.0;3.7;0.782;0.4;181.52571
1985-04-21;0.0;2.9;0.766;0.4;181.51714
1985-04-22;0.0;0.8;0.758;0.4;181.50858
1985-04-23;0.0;1.0;0.753;0.3;181.5
1985-04-24;0.0;2.8;0.739;0.3;181.48572
1985-04-25;0.0;2.4;0.726;0.3;181.47142
1985-04-26;0.0;1.2;0.717;0.3;181.45714
1985-04-27;0.0;1.8;0.714;0.3;181.44286
1985-04-28;0.0;1.4;0.72;0.2;181.42857
1985-04-29;0.0;0.6;0.722;0.2;181.41428
1985-04-30;0.0;0.9;0.726;0.2;181.4
1985-05-01;0.0;1.4;0.733;0.2;181.40285
1985-05-02;0.0;1.4;0.744;0.2;181.40572
1985-05-03;0.0;1.5;0.738;0.2;181.40857
1985-05-04;0.0;1.8;0.729;0.2;181.41142
1985-05-05;0.0;2.4;0.717;0.2;181.41428
1985-05-06;0.0;1.4;0.708;0.2;181.41714
1985-05-07;0.0;0.3;0.723;0.2;181.42
1985-05-08;0.0;1.2;0.794;0.2;181.44
1985-05-09;0.0;1.1;0.813;0.2;181.45999
1985-05-10;0.0;0.5;0.812;0.2;181.48
1985-05-11;0.0;1.6;0.807;0.2;181.5
1985-05-12;0.0;0.4;0.803;0.2;181.52
1985-05-13;0.0;0.6;0.8;0.2;181.54
1985-05-14;0.0;3.4;0.787;0.3;181.56
1985-05-15;0.0;2.1;0.775;0.3;181.55856
1985-05-16;0.0;1.9;0.772;0.3;181.55714
1985-05-17;0.0;3.0;0.789;0.3;181.55571
1985-05-18;0.0;1.4;0.807;0.3;181.55429
1985-05-19;0.0;3.6;0.804;0.3;181.55286
1985-05-20;0.0;2.4;0.802;0.3;181.55144
1985-05-21;0.0;1.5;0.867;0.4;181.55
1985-05-22;0.0;1.0;0.872;0.4;181.54715
1985-05-23;0.0;2.9;0.862;0.4;181.54428
1985-05-24;0.0;4.5;0.843;0.4;181.54143
1985-05-25;0.0;4.7;0.82;0.4;181.53857
1985-05-26;0.0;4.2;0.797;0.4;181.53572
1985-05-27;0.0;3.7;0.786;0.4;181.53285
1985-05-28;0.0;1.0;0.841;0.4;181.53
1985-05-29;0.0;0.6;0.848;0.4;181.51572
1985-05-30;0.0;1.6;0.846;0.4;181.50142
1985-05-31;0.0;4.2;0.827;0.4;181.48714
1985-06-01;0.0;2.9;0.81;0.4;181.47285
1985-06-02;0.0;5.4;0.786;0.4;181.45857
1985-06-03;0.0;4.3;0.762;0.3;181.44427
1985-06-04;0.0;4.1;0.741;0.3;181.43
1985-06-05;0.0;2.4;0.726;0.3;181.4257
1985-06-06;0.0;3.9;0.709;0.3;181.42142
1985-06-07;0.0;1.8;0.727;0.3;181.41713
1985-06-08;0.0;3.3;0.719;0.3;181.41286
1985-06-09;0.0;2.2;0.71;0.2;181.40857
1985-06-10;0.0;2.7;0.749;0.2;181.40428
1985-06-11;0.0;3.8;0.741;0.2;181.4
1985-06-12;0.0;1.7;0.731;0.2;181.39714
1985-06-13;0.0;3.7;0.714;0.2;181.39429
1985-06-14;0.0;3.6;0.701;0.2;181.39143
1985-06-15;0.0;3.2;0.709;0.2;181.38857
1985-06-16;0.0;3.0;0.694;0.2;181.38571
1985-06-17;0.0;3.2;0.678;0.2;181.38286
1985-06-18;0.0;2.9;0.663;0.2;181.38
1985-06-19;0.0;1.6;0.663;0.2;181.38
1985-06-20;0.0;3.3;0.691;0.2;181.38
1985-06-21;0.0;4.2;0.675;0.1;181.38
1985-06-22;0.0;3.4;0.668;0.1;181.38
1985-06-23;0.0;3.3;0.666;0.1;181.38
1985-06-24;0.0;2.3;0.666;0.1;181.38
1985-06-25;0.0;2.6;0.664;0.1;181.38
1985-06-26;0.0;1.9;0.656;0.1;181.37286
1985-06-27;0.0;3.0;0.648;0.1;181.36572
1985-06-28;0.0;3.3;0.633;0.1;181.35858
1985-06-29;0.0;2.8;0.619;0.1;181.35143
1985-06-30;0.0;2.9;0.605;0.1;181.34428
1985-07-01;0.0;3.4;0.59;0.1;181.33714
1985-07-02;0.0;3.9;0.572;0.1;181.33
1985-07-03;0.0;5.0;0.549;0.1;181.32143
1985-07-04;0.0;1.9;0.536;0.1;181.31287
1985-07-05;0.0;3.0;0.551;0.1;181.30429
1985-07-06;0.0;1.8;0.575;0.1;181.29572
1985-07-07;0.0;4.2;0.569;0.1;181.28714
1985-07-08;0.0;4.0;0.55;0.1;181.27858
1985-07-09;0.0;4.1;0.529;0.1;181.27
1985-07-10;0.0;3.5;0.512;0.1;181.26715
1985-07-11;0.0;2.8;0.498;0.1;181.26428
1985-07-12;0.0;3.6;0.481;0.1;181.26143
1985-07-13;0.0;4.3;0.461;0.1;181.25858
1985-07-14;0.0;4.2;0.442;0.0;181.25572
1985-07-15;0.0;1.6;0.447;0.0;181.25285
1985-07-16;0.0;1.4;0.49;0.0;181.25
1985-07-17;0.0;3.8;0.489;0.0;181.24286
1985-07-18;0.0;4.9;0.47;0.0;181.23572
1985-07-19;0.0;4.2;0.471;0.0;181.22858
1985-07-20;0.0;3.8;0.454;0.0;181.22142
1985-07-21;0.0;2.6;0.44;0.0;181.21428
1985-07-22;0.0;3.6;0.424;0.0;181.20714
1985-07-23;0.0;3.5;0.407;0.0;181.2
1985-07-24;0.0;3.0;0.392;0.0;181.19714
1985-07-25;0.0;2.9;0.377;0.0;181.19427
1985-07-26;0.0;2.8;0.364;0.0;181.19142
1985-07-27;0.0;1.7;0.357;0.0;181.18857
1985-07-28;0.0;1.6;0.35;0.0;181.18571
1985-07-29;0.0;1.4;0.383;0.0;181.18285
1985-07-30;0.0;3.7;0.375;0.0;181.18
1985-07-31;0.0;1.4;0.368;0.0;181.17714
1985-08-01;0.0;1.5;0.363;0.0;181.17429
1985-08-02;0.0;3.6;0.357;0.0;181.17143
1985-08-03;0.0;1.9;0.345;0.0;181.16856
1985-08-04;0.0;1.7;0.338;0.0;181.16571
1985-08-05;0.0;2.8;0.328;0.0;181.16286
1985-08-06;0.0;1.4;0.342;0.0;181.16
1985-08-07;0.0;2.6;0.347;0.0;181.16144
1985-08-08;0.0;2.3;0.336;0.0;181.16286
1985-08-09;0.0;2.1;0.329;0.0;181.16429
1985-08-10;0.0;2.1;0.328;0.0;181.16571
1985-08-11;0.0;2.3;0.32;0.0;181.16714
1985-08-12;0.0;1.7;0.312;0.0;181.16856
1985-08-13;0.0;1.6;0.305;0.0;181.17
1985-08-14;0.0;2.5;0.295;0.0;181.16571
1985-08-15;0.0;1.3;0.288;0.0;181.16142
1985-08-16;0.0;2.1;0.289;0.0;181.15714
1985-08-17;0.0;2.1;0.281;0.0;181.15286
1985-08-18;0.0;2.0;0.274;0.0;181.14857
1985-08-19;0.0;0.7;0.271;0.0;181.14429
1985-08-20;0.0;2.5;0.267;0.0;181.14
1985-08-21;0.0;2.2;0.256;0.0;181.14143
1985-08-22;0.0;1.7;0.247;0.0;181.14285
1985-08-23;0.0;2.0;0.242;0.0;181.14429
1985-08-24;0.0;1.6;0.247;0.0;181.1457
1985-08-25;0.0;0.7;0.278;0.0;181.14714
1985-08-26;0.0;1.2;0.286;0.0;181.14856
1985-08-27;0.0;2.7;0.277;0.0;181.15
1985-08-28;0.0;2.9;0.263;0.0;181.14429
1985-08-29;0.0;1.9;0.253;0.0;181.13857
1985-08-30;0.0;1.9;0.244;0.0;181.13286
1985-08-31;0.0;1.2;0.237;0.0;181.12714
1985-09-01;0.0;1.3;0.235;0.0;181.12143
1985-09-02;0.0;1.0;0.23;0.0;181.1157
1985-09-03;0.0;1.1;0.246;0.0;181.11
1985-09-04;0.0;2.8;0.274;0.0;181.11714
1985-09-05;0.0;2.2;0.268;0.0;181.12428
1985-09-06;0.0;2.9;0.272;0.0;181.13142
1985-09-07;0.0;2.4;0.26;0.0;181.13858
1985-09-08;0.0;0.5;0.255;0.0;181.14572
1985-09-09;0.0;1.2;0.25;0.0;181.15286
1985-09-10;0.0;1.9;0.242;0.0;181.16
1985-09-11;0.0;1.7;0.234;0.0;181.16286
1985-09-12;0.0;1.3;0.227;0.0;181.16571
1985-09-13;0.0;1.1;0.235;0.0;181.16856
1985-09-14;0.0;1.3;0.281;0.0;181.17143
1985-09-15;0.0;0.5;0.279;0.0;181.17429
1985-09-16;0.0;1.8;0.276;0.0;181.17714
1985-09-17;0.0;1.2;0.269;0.0;181.18
1985-09-18;0.0;2.3;0.26;0.0;181.17429
1985-09-19;0.0;2.9;0.247;0.0;181.16856
1985-09-20;0.0;1.2;0.239;0.0;181.16286
1985-09-21;0.0;1.2;0.233;0.0;181.15714
1985-09-22;0.0;1.0;0.228;0.0;181.15143
1985-09-23;0.0;1.0;0.223;0.0;181.1457
1985-09-24;0.0;0.9;0.219;0.0;181.14
1985-09-25;0.0;0.8;0.215;0.0;181.13571
1985-09-26;0.0;0.6;0.211;0.0;181.13142
1985-09-27;0.0;0.8;0.208;0.0;181.12714
1985-09-28;0.0;0.9;0.204;0.0;181.12286
1985-09-29;0.0;0.7;0.201;0.0;181.11858
1985-09-30;0.0;0.6;0.198;0.0;181.11429
1985-10-01;0.0;0.7;0.197;0.0;181.11
1985-10-02;0.0;1.1;0.209;0.0;181.11285
1985-10-03;0.0;1.4;0.203;0.0;181.11572
1985-10-04;0.0;1.1;0.198;0.0;181.11858
1985-10-05;0.0;0.2;0.198;0.0;181.12143
1985-10-06;0.0;0.5;0.207;0.0;181.12428
1985-10-07;0.0;0.7;0.204;0.0;181.12715
1985-10-08;0.0;1.3;0.201;0.0;181.13
1985-10-09;0.0;0.7;0.197;0.0;181.12857
1985-10-10;0.0;0.4;0.195;0.0;181.12715
1985-10-11;0.0;0.6;0.192;0.0;181.12572
1985-10-12;0.0;0.1;0.191;0.0;181.12428
1985-10-13;0.0;0.6;0.189;0.0;181.12285
1985-10-14;0.0;0.4;0.187;0.0;181.12143
1985-10-15;0.0;0.0;0.186;0.0;181.12
1985-10-16;0.0;0.4;0.184;0.0;181.12285
1985-10-17;0.0;0.4;0.182;0.0;181.12572
1985-10-18;0.0;0.3;0.181;0.0;181.12857
1985-10-19;0.0;0.1;0.18;0.0;181.13142
1985-10-20;0.0;0.3;0.179;0.0;181.13428
1985-10-21;0.0;0.3;0.178;0.0;181.13715
1985-10-22;0.0;0.0;0.177;0.0;181.14
1985-10-23;0.0;0.1;0.177;0.0;181.14143
1985-10-24;0.0;0.5;0.175;0.0;181.14285
1985-10-25;0.0;0.3;0.173;0.0;181.14429
1985-10-26;0.0;0.2;0.172;0.0;181.1457
1985-10-27;0.0;0.0;0.172;0.0;181.14714
1985-10-28;0.0;0.0;0.172;0.0;181.14856
1985-10-29;0.0;0.0;0.172;0.0;181.15
1985-10-30;0.0;0.0;0.171;0.0;181.15143
1985-10-31;0.0;0.1;0.173;0.0;181.15285
1985-11-01;0.0;0.4;0.183;0.0;181.15428
1985-11-02;0.0;0.4;0.188;0.0;181.15572
1985-11-03;0.3;0.3;0.195;0.0;181.15715
1985-11-04;0.0;0.5;0.197;0.0;181.15857
